CustID,CustName,SONo,SOLineNo,SOLineStatus,SOLineQty,QtyOS,SOLineNet,PartDescription,SODate,SOLineRequiredDate,SOLinePromisedDate,SOLinePartNo,NetOS,WONo,WOStatusDescription,WOQtyOS,WOActualStartDate,MaxWOSchedFinish
WORLEY,WORLEY SERVICES UK LIMITED,5670,1,30,0.85,0,10640,"6NO 6"" PIPE SPOOLS",18/06/2018 00:00:00,16/07/2018 00:00:00,16/07/2018 00:00:00,E/13223-1,0,15136,Completed,0.15,20/06/2018 09:58:00,12/07/2018 00:00:00
WORLEY,WORLEY SERVICES UK LIMITED,5670,2,30,0.84,0,9431,"6NO 6"" PIPE SPOOLS",18/06/2018 00:00:00,16/07/2018 00:00:00,16/07/2018 00:00:00,E/13223-2,0,15137,Completed,0.16,23/06/2018 08:00:00,12/07/2018 00:00:00
WORLEY,WORLEY SERVICES UK LIMITED,5670,3,30,0.84,0,10732,"6NO 6"" PIPE SPOOLS",18/06/2018 00:00:00,16/07/2018 00:00:00,16/07/2018 00:00:00,E/13223-3,0,15138,Completed,0.16,25/06/2018 10:10:00,12/07/2018 00:00:00
WORLEY,WORLEY SERVICES UK LIMITED,5670,4,30,0.84,0,11180,"6NO 6"" PIPE SPOOLS",18/06/2018 00:00:00,16/07/2018 00:00:00,16/07/2018 00:00:00,E/13223-4,0,15139,Completed,0.16,25/06/2018 11:06:00,12/07/2018 00:00:00
WORLEY,WORLEY SERVICES UK LIMITED,5670,6,10,1,1,0,WELDER QUALIFICATIONS,18/06/2018 00:00:00,16/07/2018 00:00:00,16/07/2018 00:00:00,E/13223-6,0,15152,Completed,1,30/06/2018 08:05:00,12/07/2018 00:00:00
WORLEY,WORLEY SERVICES UK LIMITED,5670,7,10,1,1,7754,MISCELLANEOUS COSTS,18/06/2018 00:00:00,16/07/2018 00:00:00,16/07/2018 00:00:00,E/13223-7,7754,15159,Completed,1,10/08/2018 00:00:00,12/07/2018 00:00:00
MWGROUP,MW HIGH TECH PROJECTS UK LIMITED,5661,1,30,1,0,308117.46,SITE WORK,05/06/2018 00:00:00,29/06/2018 00:00:00,06/07/2018 00:00:00,E/13238-1,0,15127,Completed,0,05/06/2018 00:00:00,05/06/2018 00:00:00
MWGROUP,MW HIGH TECH PROJECTS UK LIMITED,5661,2,0,1,1,0,SITEWORK (01.08.18 ONWARDS),05/06/2018 00:00:00,20/07/2018 00:00:00,30/09/2018 00:00:00,E/13238-2,0,15202,Completed,1,15/04/2019 00:00:00,30/09/2018 00:00:00
FBL,FRANCIS BROWN LTD,5656,1,0,25,25,0,2400 ORDERS,01/06/2018 00:00:00,02/06/2018 00:00:00,30/06/2018 00:00:00,E/3052-1,0,15121,Completed,25,01/08/2018 00:00:00,30/06/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,1,30,1,0,59967,PROPANE STORAGE PROJECT - COLD DRAIN BLOW EGG,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-1,0,15089,Completed,0,25/06/2018 00:00:00,17/08/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,2,10,1,1,0,DESIGN & DRAWINGS,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-2,0,15090,Completed,1,01/08/2018 00:00:00,17/08/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,3,30,1,0,0,DESIGN & VERIFICATION & 3RD pARTY iNSPECTION,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-3,0,15091,Completed,0,10/09/2018 00:00:00,17/08/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,4,0,1,1,0,OPERATIONAL SALES,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-4,0,null,null,null,null,null
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,5,30,1,0,0,Machining of Blind Flanges,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-5,0,15194,Completed,0,12/07/2018 07:18:00,17/08/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,6,30,1,0,0,Cold Drain Blow Egg Vessel,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-6,0,15198,Completed,0,17/07/2018 07:40:00,17/08/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,7,30,1,0,0,Production Samples,15/05/2018 00:00:00,28/09/2018 00:00:00,28/09/2018 00:00:00,E/13052-7,0,15340,Completed,0,18/12/2018 00:00:00,26/09/2018 00:00:00
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,8,30,1,0,0,Removal & Replacement on F4 Nozzle,15/05/2018 00:00:00,14/12/2018 00:00:00,14/12/2018 00:00:00,E/13052-8,0,15434,Completed,0,03/12/2018 10:54:00,12/12/2018 00:00:00
FBL,FRANCIS BROWN LTD,5642,1,30,25,0,0,2400 ORDERS,01/05/2018 00:00:00,31/05/2018 00:00:00,31/05/2018 00:00:00,E/3052-1,0,15072,Completed,0,11/06/2018 00:00:00,31/05/2018 00:00:00
AROMATICAL,AROMATICAL CHEMICALS LTD,5641,1,0,1,1,3000,QUOTE FOR WORK,30/04/2018 00:00:00,01/05/2018 00:00:00,01/05/2018 00:00:00,E/13185-1,3000,null,null,null,null,null
FBL,FRANCIS BROWN LTD,5629,1,0,25,25,0,2400 ORDERS,03/04/2018 00:00:00,30/04/2018 00:00:00,30/04/2018 00:00:00,E/3052-1,0,14942,Completed,25,01/05/2018 00:00:00,30/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,1,30,1,0,0,"RADIUS ALL SECTIONS ON PROJECT (HEB200, IPE200 & UPN200)",28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-1,0,14918,Completed,0,03/04/2018 07:34:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,3,10,1,1,0,Cable Deck  - Panel 1 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-3,0,14920,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,4,10,1,1,0,Cable Deck  - Panel 2 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-4,0,14921,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,5,10,1,1,0,Cable Deck  - Panel 3 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-5,0,14922,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,6,10,1,1,0,Cable Deck  - Panel 4 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-6,0,14923,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,7,10,1,1,0,Cable Deck  - Panel 5 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-7,0,14924,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,8,10,1,1,0,Cable Deck  - Panel 6 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-8,0,14925,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,9,10,1,1,0,Cable Deck  - Panel 7 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-9,0,14926,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,10,10,1,1,0,Cable Deck  - Panel 8 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-10,0,14927,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,11,10,1,1,0,Cable Deck  - Panel 9 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-11,0,14928,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,12,0,1,1,0,Cable Deck - Panel 10 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-12,0,14929,Cancelled,1,03/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,13,10,1,1,0,Cable Deck - Panel 11 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-13,0,14930,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,14,10,1,1,0,Cable Deck - Panel 12 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-14,0,14931,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,15,10,1,1,0,Cable Deck - Panel 13 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-15,0,14932,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,16,10,1,1,0,Cable Deck - Panel 14 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-16,0,14933,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,17,10,1,1,0,Cable Deck - Panel 15 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-17,0,14934,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,18,10,1,1,0,Cable Deck - Panel 16 of 16,28/03/2018 00:00:00,13/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-18,0,14935,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,20,10,1,1,0,GIS Deck  - Panel 1 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,13/04/2018 00:00:00,E/13077-20,0,14937,Cancelled,1,06/04/2018 00:00:00,11/04/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,21,0,1,1,0,GIS Deck  - Panel 2 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-21,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,22,0,1,1,0,GIS Deck  - Panel 3 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-22,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,23,0,1,1,0,GIS Deck  - Panel 4 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-23,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,24,0,1,1,0,GIS Deck  - Panel 5 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-24,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,25,0,1,1,0,GIS Deck  - Panel 6 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-25,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,26,0,1,1,0,GIS Deck  - Panel 7 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-26,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,27,0,1,1,0,GIS Deck  - Panel 8 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-27,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,28,0,1,1,0,GIS Deck  - Panel 9 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-28,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,29,0,1,1,0,GIS Deck  - Panel 10 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-29,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,30,0,1,1,0,GIS Deck  - Panel 11 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-30,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,31,0,1,1,0,GIS Deck  - Panel 12 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-31,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,32,0,1,1,0,GIS Deck  - Panel 13 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-32,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,33,0,1,1,0,GIS Deck  - Panel 14 of 14,28/03/2018 00:00:00,25/04/2018 00:00:00,04/04/2018 00:00:00,E/13077-33,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,35,10,1,1,0,Control Room - Panel 1 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-35,0,15020,Completed,0,02/05/2018 15:38:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,36,10,1,1,0,Control Room - Panel 2 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-36,0,15021,Completed,0,02/05/2018 18:10:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,37,10,1,1,0,Control Room - Panel 3 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-37,0,15022,Completed,0,03/05/2018 02:37:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,38,10,1,1,0,Control Room - Panel 4 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-38,0,15023,Completed,0,03/05/2018 04:24:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,39,0,1,1,0,Control Room - Panel 5 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-39,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,40,10,1,1,0,Control Room - Panel 6 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-40,0,15025,Completed,0,03/05/2018 13:38:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,41,10,1,1,0,Control Room - Panel 7 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-41,0,15026,Completed,0,03/05/2018 08:30:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,42,10,1,1,0,Control Room - Panel 8 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-42,0,15027,Completed,0,04/05/2018 07:56:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,43,10,1,1,0,Control Room - Panel 9 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-43,0,15028,Completed,0,03/05/2018 19:10:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,44,10,1,1,0,Control Room - Panel 10 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-44,0,15029,Completed,0,03/05/2018 07:40:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,45,10,1,1,0,Control Room - Panel 11 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-45,0,15030,Completed,0,04/05/2018 05:10:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,46,10,1,1,0,Control Room - Panel 12 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-46,0,15031,Completed,0,04/05/2018 20:00:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,47,10,1,1,0,Control Room - Panel 13 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-47,0,15032,Completed,0,09/05/2018 09:11:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,48,10,1,1,0,Control Room - Panel 14 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-48,0,15033,Completed,0,02/05/2018 20:31:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,49,10,1,1,0,Control Room - Panel 15 of 15,28/03/2018 00:00:00,09/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-49,0,15034,Completed,0,02/05/2018 20:02:00,04/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,51,10,1,1,0,Roof Deck - Panel 1 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-51,0,15035,Completed,0,15/05/2018 20:29:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,52,10,1,1,0,Roof Deck - Panel 2 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-52,0,15036,Completed,0,15/05/2018 23:15:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,53,10,1,1,0,Roof Deck - Panel 3 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-53,0,15037,Completed,0,15/05/2018 13:33:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,54,10,1,1,0,Roof Deck - Panel 4 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-54,0,15038,Completed,0,15/05/2018 18:14:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,55,10,1,1,0,Roof Deck - Panel 5 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-55,0,15039,Completed,0,16/05/2018 09:07:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,56,10,1,1,0,Roof Deck - Panel 6 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-56,0,15040,Completed,0,16/05/2018 10:18:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,57,10,1,1,0,Roof Deck - Panel 7 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-57,0,15041,Completed,0,16/05/2018 07:58:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,58,10,1,1,0,Roof Deck - Panel 8 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-58,0,15042,Completed,0,15/05/2018 19:51:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,59,10,1,1,0,Roof Deck - Panel 9 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-59,0,15043,Completed,0,15/05/2018 19:38:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,60,10,1,1,0,Roof Deck - Panel 10 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-60,0,15044,Completed,0,16/05/2018 11:10:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,61,0,1,1,0,Roof Deck - Panel 11 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-61,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,62,10,1,1,0,Roof Deck - Panel 12 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-62,0,15046,Completed,0,16/05/2018 08:29:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,63,10,1,1,0,Roof Deck - Panel 13 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-63,0,15047,Completed,0,19/05/2018 08:44:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,64,10,1,1,0,Roof Deck - Panel 14 of 14,28/03/2018 00:00:00,23/05/2018 00:00:00,04/04/2018 00:00:00,E/13077-64,0,15048,Completed,0,17/05/2018 19:24:00,18/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,65,30,1,0,0,Cutting of all beams (across all decks) ,28/03/2018 00:00:00,23/05/2018 00:00:00,23/05/2018 00:00:00,E/13077-65,0,15060,Completed,0,07/04/2018 11:06:00,21/05/2018 00:00:00
HEEREM,HEEREMA HARTLEPOOL,5626,66,0,1,1,0,Control Room - Panel 16 of 17,28/03/2018 00:00:00,09/05/2018 00:00:00,09/05/2018 00:00:00,E/13077-66,0,null,null,null,null,null
HEEREM,HEEREMA HARTLEPOOL,5626,67,0,1,1,0,Control Room - Panel 17 of 17,28/03/2018 00:00:00,09/05/2018 00:00:00,09/05/2018 00:00:00,E/13077-67,0,null,null,null,null,null
CTCMARINE,DEEP OCEAN GROUP,5620,6,30,1,0,1438.58,VARIATION 18-038 REV. 0,23/03/2018 00:00:00,05/05/2018 00:00:00,05/05/2018 00:00:00,E/13101-5,0,15076,Completed,0,24/05/2018 00:00:00,31/05/2018 00:00:00
ORECATAPULT,ORE CATAPULT,5615,2,0,1,1,1598,"VOR 18-042, Storage costs for Drive Shaft at Tees Components. ",14/03/2018 00:00:00,05/06/2018 00:00:00,17/06/2018 00:00:00,E/12900-2,1598,15125,Completed,1,15/04/2019 00:00:00,04/06/2018 00:00:00
WOOD,WOOD PLC,5614,7,0,1,1,31037.61,CANCELLED ORDER - BALANCE INVOICED FOR WIP,14/03/2018 00:00:00,13/06/2019 00:00:00,13/06/2019 00:00:00,E/12954-8,31037.61,null,null,null,null,null
WOOD,WOOD PLC,5613,1,30,1,0,86898.02,"MODS. TO EXISTING SUPPORT
DRG. N63733",14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-1,0,14890,Completed,0,22/05/2018 00:00:00,26/04/2018 00:00:00
WOOD,WOOD PLC,5613,2,30,1,0,0,"TRIPOD SUPPORTS
DRG. N63737",14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-2,0,14891,Completed,0,17/04/2018 14:13:00,26/04/2018 00:00:00
WOOD,WOOD PLC,5613,3,30,1,0,0,"FABRICATION
DRG. NAG-2315SH01",14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-3,0,14892,Completed,0,12/05/2018 08:40:00,26/04/2018 00:00:00
WOOD,WOOD PLC,5613,4,30,1,0,0,"FABRICATION
DRG. NAG-2315SH02",14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-4,0,14893,Completed,0,24/05/2018 07:57:00,26/04/2018 00:00:00
WOOD,WOOD PLC,5613,5,30,1,0,0,"FABRICATION
DRG. NAG-2315SH03",14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-5,0,14894,Completed,0,23/05/2018 09:38:00,26/04/2018 00:00:00
WOOD,WOOD PLC,5613,6,30,1,0,0,HYDRO TEST,14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-6,0,14895,Completed,0,20/06/2018 00:00:00,26/04/2018 00:00:00
WOOD,WOOD PLC,5613,7,30,1,0,0,WELD PROCEDURES,14/03/2018 00:00:00,30/04/2018 00:00:00,31/07/2018 00:00:00,E/12682-7,0,14896,Completed,0,31/05/2018 00:00:00,26/04/2018 00:00:00
ICL,ICL EUROPE,5610,1,10,1,1,0,DESIGN,05/03/2018 00:00:00,14/05/2018 00:00:00,14/05/2018 00:00:00,E/12997-1,0,14860,Completed,1,31/05/2018 00:00:00,14/05/2018 00:00:00
ICL,ICL EUROPE,5610,2,0,2,2,0,THIRD PARTY COSTS,05/03/2018 00:00:00,14/05/2018 00:00:00,14/05/2018 00:00:00,E/12997-2,0,14861,Completed,2,03/07/2018 00:00:00,14/05/2018 00:00:00
ICL,ICL EUROPE,5610,3,10,2,2,0,STORAGE VESSEL FABRICATION,05/03/2018 00:00:00,14/05/2018 00:00:00,14/05/2018 00:00:00,E/12997-3,0,14862,Completed,2,05/04/2018 00:00:00,14/05/2018 00:00:00
ICL,ICL EUROPE,5610,6,10,1,1,157500,2 NO. OIL TANKS,05/03/2018 00:00:00,28/04/2018 00:00:00,14/05/2018 00:00:00,E/12997-6,157500,15069,Completed,0,02/07/2018 00:00:00,14/05/2018 00:00:00
ICL,ICL EUROPE,5610,7,0,1,1,789.51,"VO 18-044
CHANGE OF NOZZLE SIZE AND ADDITION OF N13 & N14",05/03/2018 00:00:00,11/10/2018 00:00:00,11/10/2018 00:00:00,E/12997-7,789.51,null,null,null,null,null
ICL,ICL EUROPE,5610,8,0,1,1,3870.17,"VO 18-045
TOP APERTURE INCREASE IN SIZE, ADDITION OF PLATE, ADDITION OF INSULATION",05/03/2018 00:00:00,11/10/2018 00:00:00,11/10/2018 00:00:00,E/12997-8,3870.17,null,null,null,null,null
ICL,ICL EUROPE,5610,9,0,1,1,418.09,"VO 18-046
ADDITION OF CABLE TRAYS",05/03/2018 00:00:00,11/10/2018 00:00:00,11/10/2018 00:00:00,E/12997-9,418.09,null,null,null,null,null
ICL,ICL EUROPE,5610,10,0,1,1,2599.37,"VO 18-047
INTRODUCTION OF PLATFORM MOUNTS",05/03/2018 00:00:00,11/10/2018 00:00:00,11/10/2018 00:00:00,E/12997-10,2599.37,null,null,null,null,null
ICL,ICL EUROPE,5610,11,0,1,1,1669.8,"VO 18-048
ADDITIONAL THERMOSTATS TO HEAT TRACING INSTALLATION",05/03/2018 00:00:00,11/10/2018 00:00:00,11/10/2018 00:00:00,E/12997-11,1669.8,null,null,null,null,null
ICL,ICL EUROPE,5610,12,0,1,1,3229.15,VO 18-072 - ADDITIONAL SITE INSTALLATION,05/03/2018 00:00:00,29/11/2018 00:00:00,29/11/2018 00:00:00,E/12997-12,3229.15,null,null,null,null,null
FBL,FRANCIS BROWN LTD,5609,1,10,25,25,0,2400 ORDERS,01/03/2018 00:00:00,31/03/2018 00:00:00,31/03/2018 00:00:00,E/3052-1,0,14859,Completed,25,16/03/2018 00:00:00,31/03/2018 00:00:00
FBL,FRANCIS BROWN LTD,5592,1,10,25,25,0,2400 ORDERS,01/02/2018 00:00:00,28/02/2018 00:00:00,28/02/2018 00:00:00,E/3052-1,0,14803,Completed,25,21/02/2018 00:00:00,28/02/2018 00:00:00
